customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
FH-142754,38,10,4257.0,4,5,4,454,Champions
FH-143501,49,3,2950.0,4,2,4,424,Others
FH-143502,2,8,4000.0,5,5,4,554,Champions
FH-143503,115,5,1433.0,3,3,3,333,Potential Loyalist
FH-143504,213,4,2273.0,2,2,3,223,At Risk
FH-143651,100,7,2864.0,3,4,4,344,Potential Loyalist
FH-143652,2,8,4470.0,5,5,5,555,Champions
FH-143653,43,7,13328.0,4,4,5,445,Champions
FH-143654,6,8,6989.0,5,5,5,555,Champions
FH-42751,237,2,34.0,2,1,1,211,At Risk
FH-42752,135,3,79.0,3,2,1,321,Others
FH-43501,15,2,45.0,5,1,1,511,Others
FH-43502,1156,1,65.0,1,1,1,111,Lost
FH-43651,367,1,192.0,1,1,1,111,Lost
FH-43652,167,8,2561.0,2,5,4,254,Can't Lose Them
FM-142151,219,7,4305.0,2,4,5,245,Can't Lose Them
FM-142152,99,7,5513.0,3,4,5,345,Potential Loyalist
FM-142153,255,7,2078.0,2,4,3,243,Can't Lose Them
FM-142154,8,10,2456.0,5,5,3,553,Loyal Customers
FM-142901,106,7,3353.0,3,4,4,344,Potential Loyalist
FM-142902,793,3,1407.0,1,2,3,123,At Risk
FM-142903,81,11,5888.0,3,5,5,355,Potential Loyalist
FM-142904,37,9,3737.0,4,5,4,454,Champions
FM-143801,239,5,2301.0,2,3,3,233,At Risk
FM-143802,490,4,977.0,1,2,2,122,Lost
FM-143803,479,3,796.0,1,2,2,122,Lost
FM-143804,146,9,2523.0,3,5,3,353,Potential Loyalist
FM-42151,469,2,1994.0,1,1,3,113,At Risk
FM-42152,97,4,941.0,3,2,2,322,Others
FM-42901,152,4,327.0,3,2,1,321,Others
FM-42902,3,4,1676.0,5,2,3,523,Others
FM-43801,217,1,49.0,2,1,1,211,At Risk
FM-43802,2,5,795.0,5,3,2,532,Potential Loyalist
FO-143051,79,7,4643.0,3,4,5,345,Potential Loyalist
FO-143052,28,13,7365.0,5,5,5,555,Champions
FO-143053,23,7,929.0,5,4,2,542,Loyal Customers
FO-143054,39,10,2681.0,4,5,4,454,Champions
FO-43051,293,3,140.0,2,2,1,221,At Risk
FO-43052,52,7,2017.0,4,4,3,443,Loyal Customers
FP-143201,145,8,3973.0,3,5,4,354,Potential Loyalist
FP-143202,211,5,1172.0,2,3,2,232,At Risk
FP-143203,30,8,751.0,5,5,2,552,Loyal Customers
FP-143204,24,8,4047.0,5,5,4,554,Champions
FP-43201,35,2,161.0,4,1,1,411,Others
FP-43202,28,3,656.0,5,2,2,522,Others
FW-143951,138,6,10886.0,3,4,5,345,Potential Loyalist
FW-143952,301,5,2878.0,2,3,4,234,Can't Lose Them
FW-143953,64,12,3118.0,4,5,4,454,Champions
FW-143954,363,3,81.0,1,2,1,121,Lost
FW-43951,692,3,683.0,1,2,2,122,Lost
FW-43952,1,5,537.0,5,3,1,531,Potential Loyalist
GA-145151,540,2,1618.0,1,1,3,113,At Risk
GA-145152,23,6,2146.0,5,4,3,543,Loyal Customers
GA-145153,429,8,2436.0,1,5,3,153,Can't Lose Them
GA-145154,150,8,3922.0,3,5,4,354,Potential Loyalist
GA-147251,3,7,5111.0,5,4,5,545,Champions
GA-147252,80,3,2145.0,3,2,3,323,Others
GA-147253,338,3,167.0,2,2,1,221,At Risk
GA-147254,6,11,1400.0,5,5,3,553,Loyal Customers
GA-45151,36,3,247.0,4,2,1,421,Others
GA-45152,118,4,1070.0,3,2,2,322,Others
GA-47251,71,4,1462.0,4,2,3,423,Others
GB-145301,34,7,8129.0,4,4,5,445,Champions
GB-145302,251,3,1204.0,2,2,2,222,At Risk
GB-145303,295,4,755.0,2,2,2,222,At Risk
GB-145304,63,11,1569.0,4,5,3,453,Loyal Customers
GB-145751,156,5,1609.0,2,3,3,233,At Risk
GB-145752,86,7,1786.0,3,4,3,343,Potential Loyalist
GB-145753,71,7,2637.0,4,4,4,444,Loyal Customers
GB-145754,14,5,4717.0,5,3,5,535,Potential Loyalist
GB-45301,209,2,375.0,2,1,1,211,At Risk
GB-45302,114,1,21.0,3,1,1,311,Others
GB-45303,171,2,130.0,2,1,1,211,At Risk
GB-45751,210,4,1372.0,2,2,3,223,At Risk
GB-45752,919,2,449.0,1,1,1,111,Lost
GD-145901,13,9,6939.0,5,5,5,555,Champions
GD-145902,344,9,5870.0,2,5,5,255,Can't Lose Them
GD-145903,371,7,3307.0,1,4,4,144,Can't Lose Them
GD-145904,6,4,1888.0,5,2,3,523,Others
GD-45901,387,1,46.0,1,1,1,111,Lost
GD-45902,353,3,655.0,1,2,2,122,Lost
GG-146501,78,5,1906.0,3,3,3,333,Potential Loyalist
GG-146502,34,10,7619.0,4,5,5,455,Champions
GG-146503,353,4,1154.0,1,2,2,122,Lost
GG-146504,44,9,2222.0,4,5,3,453,Loyal Customers
GG-46501,313,1,26.0,2,1,1,211,At Risk
GG-46502,104,4,974.0,3,2,2,322,Others
GH-144101,62,4,1228.0,4,2,2,422,Others
GH-144102,21,13,6755.0,5,5,5,555,Champions
GH-144103,91,10,2856.0,3,5,4,354,Potential Loyalist
GH-144104,76,9,2819.0,4,5,4,454,Champions
GH-144251,101,9,7621.0,3,5,5,355,Potential Loyalist
GH-144252,20,11,6292.0,5,5,5,555,Champions
GH-144253,19,7,1956.0,5,4,3,543,Loyal Customers
GH-144254,51,4,4172.0,4,2,4,424,Others
GH-144851,290,5,4446.0,2,3,5,235,Can't Lose Them
GH-144852,52,9,7376.0,4,5,5,455,Champions
GH-144853,205,5,1509.0,2,3,3,233,At Risk
GH-144854,388,2,1362.0,1,1,2,112,Lost
GH-146651,68,13,5986.0,4,5,5,455,Champions
GH-146652,6,8,4428.0,5,5,5,555,Champions
GH-146653,36,6,2359.0,4,4,3,443,Loyal Customers
GH-146654,3,2,147.0,5,1,1,511,Others
GH-44101,298,4,967.0,2,2,2,222,At Risk
GH-44102,477,5,644.0,1,3,2,132,At Risk
GH-44251,84,7,3649.0,3,4,4,344,Potential Loyalist
GH-44252,847,1,127.0,1,1,1,111,Lost
GH-44253,22,2,812.0,5,1,2,512,Others
GH-44851,86,3,346.0,3,2,1,321,Others
GH-44852,379,1,449.0,1,1,1,111,Lost
GH-46651,493,4,361.0,1,2,1,121,Lost
GH-46652,2,1,20.0,5,1,1,511,Others
GH-46653,19,4,696.0,5,2,2,522,Others
GK-146201,13,5,5556.0,5,3,5,535,Potential Loyalist
GK-146202,80,5,3307.0,3,3,4,334,Potential Loyalist
GK-146203,381,5,3856.0,1,3,4,134,Can't Lose Them
GK-146204,113,9,6498.0,3,5,5,355,Potential Loyalist
GK-46201,629,3,649.0,1,2,2,122,Lost
GK-46202,101,1,116.0,3,1,1,311,Others
GM-144401,238,9,7407.0,2,5,5,255,Can't Lose Them
GM-144402,20,6,2402.0,5,4,3,543,Loyal Customers
GM-144403,105,4,2390.0,3,2,3,323,Others
GM-144404,84,7,3583.0,3,4,4,344,Potential Loyalist
GM-144551,36,6,5109.0,4,4,5,445,Champions
GM-144552,366,3,2032.0,1,2,3,123,At Risk
GM-144553,101,2,304.0,3,1,1,311,Others
GM-144554,17,6,3078.0,5,4,4,544,Champions
GM-145001,190,3,1161.0,2,2,2,222,At Risk
GM-145002,505,3,286.0,1,2,1,121,Lost
GM-145003,234,7,4003.0,2,4,4,244,Can't Lose Them
GM-145004,107,10,1255.0,3,5,2,352,Potential Loyalist
GM-146801,2,12,3550.0,5,5,4,554,Champions
GM-146802,8,5,3115.0,5,3,4,534,Potential Loyalist
GM-146803,6,8,2181.0,5,5,3,553,Loyal Customers
GM-146804,153,6,3164.0,2,4,4,244,Can't Lose Them
GM-146951,111,4,2548.0,3,2,4,324,Others
GM-146952,197,5,4693.0,2,3,5,235,Can't Lose Them
GM-146953,48,7,1272.0,4,4,2,442,Loyal Customers
GM-146954,118,3,6051.0,3,2,5,325,Others
GM-44401,2,5,596.0,5,3,2,532,Potential Loyalist
GM-44402,133,3,140.0,3,2,1,321,Others
GM-44551,214,2,207.0,2,1,1,211,At Risk
GM-44552,209,2,281.0,2,1,1,211,At Risk
GM-45001,105,3,3670.0,3,2,4,324,Others
GM-45002,372,2,628.0,1,1,2,112,Lost
GM-46801,1076,1,522.0,1,1,1,111,Lost
GM-46802,73,5,1068.0,4,3,2,432,Potential Loyalist
GM-46951,260,3,474.0,2,2,1,221,At Risk
GM-46952,223,4,317.0,2,2,1,221,At Risk
GP-147401,57,5,5387.0,4,3,5,435,Potential Loyalist
GP-147402,9,9,3409.0,5,5,4,554,Champions
GP-147403,2,9,1759.0,5,5,3,553,Loyal Customers
GP-147404,766,2,237.0,1,1,1,111,Lost
GP-47401,691,4,3415.0,1,2,4,124,Can't Lose Them
GP-47402,152,4,1196.0,3,2,2,322,Others
GR-145601,56,9,2840.0,4,5,4,454,Champions
GR-145602,50,6,2996.0,4,4,4,444,Loyal Customers
GR-145603,68,7,1773.0,4,4,3,443,Loyal Customers
GR-145604,1137,2,1285.0,1,1,2,112,Lost
GR-45601,154,4,4473.0,2,2,5,225,Can't Lose Them
GR-45602,211,2,483.0,2,1,1,211,At Risk
GT-146351,287,5,4010.0,2,3,4,234,Can't Lose Them
GT-146352,66,8,3599.0,4,5,4,454,Champions
GT-146353,57,4,2121.0,4,2,3,423,Others
GT-146354,57,3,9351.0,4,2,5,425,Others
GT-147101,41,7,5858.0,4,4,5,445,Champions
GT-147102,70,6,11430.0,4,4,5,445,Champions
GT-147103,9,6,5364.0,5,4,5,545,Champions
GT-147104,37,11,11821.0,4,5,5,455,Champions
GT-147551,43,7,1073.0,4,4,2,442,Loyal Customers
GT-147552,69,8,2625.0,4,5,4,454,Champions
GT-147553,127,4,1678.0,3,2,3,323,Others
GT-147554,35,4,227.0,4,2,1,421,Others
GT-46351,10,5,1113.0,5,3,2,532,Potential Loyalist
GT-46352,548,2,32.0,1,1,1,111,Lost
GT-47101,56,2,221.0,4,1,1,411,Others
GT-47102,559,2,858.0,1,1,2,112,Lost
GT-47551,21,2,2475.0,5,1,3,513,Others
GT-47552,721,1,249.0,1,1,1,111,Lost
GT-47553,1,5,734.0,5,3,2,532,Potential Loyalist
GW-146051,105,9,8000.0,3,5,5,355,Potential Loyalist
GW-146052,19,6,3745.0,5,4,4,544,Champions
GW-146053,456,3,2306.0,1,2,3,123,At Risk
GW-146054,29,7,2190.0,5,4,3,543,Loyal Customers
GW-46051,475,5,565.0,1,3,2,132,At Risk
GW-46052,15,3,1265.0,5,2,2,522,Others
GZ-144701,149,8,5289.0,3,5,5,355,Potential Loyalist
GZ-144702,8,8,8432.0,5,5,5,555,Champions
GZ-144703,22,10,2789.0,5,5,4,554,Champions
GZ-144704,8,9,4355.0,5,5,5,555,Champions
GZ-145451,276,8,3355.0,2,5,4,254,Can't Lose Them
GZ-145452,141,5,3043.0,3,3,4,334,Potential Loyalist
GZ-145453,77,7,2743.0,4,4,4,444,Loyal Customers
GZ-145454,158,4,2454.0,2,2,3,223,At Risk
GZ-44701,148,2,2619.0,3,1,4,314,Others
GZ-44702,1358,1,62.0,1,1,1,111,Lost
GZ-44703,279,5,1154.0,2,3,2,232,At Risk
GZ-45451,406,1,92.0,1,1,1,111,Lost
GZ-45452,234,1,22.0,2,1,1,211,At Risk
GZ-45453,31,4,3585.0,5,2,4,524,Others
HA-149051,83,6,6695.0,3,4,5,345,Potential Loyalist
HA-149052,106,5,3337.0,3,3,4,334,Potential Loyalist
HA-149053,79,6,3627.0,3,4,4,344,Potential Loyalist
HA-149054,70,7,2163.0,4,4,3,443,Loyal Customers
HA-149201,42,8,3868.0,4,5,4,454,Champions
HA-149202,152,6,1371.0,3,4,2,342,Potential Loyalist
HA-149203,31,3,1918.0,5,2,3,523,Others
HA-149204,21,8,2586.0,5,5,4,554,Champions
HA-49051,468,1,146.0,1,1,1,111,Lost
HA-49052,14,3,962.0,5,2,2,522,Others
HA-49201,497,2,100.0,1,1,1,111,Lost
HA-49202,91,4,571.0,3,2,2,322,Others
HD-147851,43,7,10484.0,4,4,5,445,Champions
HD-147852,99,6,3591.0,3,4,4,344,Potential Loyalist
HD-147853,100,13,2419.0,3,5,3,353,Potential Loyalist
HD-147854,770,3,251.0,1,2,1,121,Lost
HD-47851,107,6,3311.0,3,4,4,344,Potential Loyalist
HD-47852,258,1,14.0,2,1,1,211,At Risk
HE-148001,7,5,837.0,5,3,2,532,Potential Loyalist
HE-148002,13,6,2874.0,5,4,4,544,Champions
HE-148003,462,12,5308.0,1,5,5,155,Can't Lose Them
HE-148004,13,4,884.0,5,2,2,522,Others
HE-48001,62,3,227.0,4,2,1,421,Others
HE-48002,37,5,863.0,4,3,2,432,Potential Loyalist
HF-149951,458,6,2320.0,1,4,3,143,Can't Lose Them
HF-149952,84,8,3497.0,3,5,4,354,Potential Loyalist
HF-149953,15,7,1363.0,5,4,2,542,Loyal Customers
HF-149954,22,7,2534.0,5,4,4,544,Champions
HF-49951,391,3,1410.0,1,2,3,123,At Risk
HF-49952,482,5,689.0,1,3,2,132,At Risk
HG-148451,13,13,3561.0,5,5,4,554,Champions
HG-148452,43,6,10466.0,4,4,5,445,Champions
HG-148453,110,6,6417.0,3,4,5,345,Potential Loyalist
HG-148454,55,5,785.0,4,3,2,432,Potential Loyalist
HG-149651,62,14,10262.0,4,5,5,455,Champions
HG-149652,280,5,1695.0,2,3,3,233,At Risk
HG-149653,384,3,1606.0,1,2,3,123,At Risk
HG-149654,24,12,3250.0,5,5,4,554,Champions
HG-150251,91,9,6510.0,3,5,5,355,Potential Loyalist
HG-150252,344,6,2326.0,2,4,3,243,Can't Lose Them
HG-150253,7,7,2211.0,5,4,3,543,Loyal Customers
HG-150254,7,7,3690.0,5,4,4,544,Champions
HG-48451,176,6,1765.0,2,4,3,243,Can't Lose Them
HG-48452,142,3,1223.0,3,2,2,322,Others
HG-49651,225,3,83.0,2,2,1,221,At Risk
HG-49652,100,1,246.0,3,1,1,311,Others
HG-49653,737,1,26.0,1,1,1,111,Lost
HG-50251,24,4,1057.0,5,2,2,522,Others
HG-50252,474,3,420.0,1,2,1,121,Lost
HH-150101,149,8,6180.0,3,5,5,355,Potential Loyalist
HH-150102,55,6,4155.0,4,4,4,444,Loyal Customers
HH-150103,62,8,3178.0,4,5,4,454,Champions
HH-150104,73,2,219.0,4,1,1,411,Others
HH-50101,464,1,1296.0,1,1,2,112,Lost
HH-50102,197,2,201.0,2,1,1,211,At Risk
HJ-148751,37,13,8541.0,4,5,5,455,Champions
HJ-148752,6,10,4961.0,5,5,5,555,Champions
HJ-148753,541,4,451.0,1,2,1,121,Lost
HJ-148754,127,5,359.0,3,3,1,331,Potential Loyalist
HJ-48751,311,2,233.0,2,1,1,211,At Risk
HJ-48752,385,4,890.0,1,2,2,122,Lost
HK-148901,126,5,2378.0,3,3,3,333,Potential Loyalist
HK-148902,127,8,4282.0,3,5,5,355,Potential Loyalist
HK-148903,44,6,2349.0,4,4,3,443,Loyal Customers
HK-148904,152,8,4877.0,3,5,5,355,Potential Loyalist
HK-48901,171,2,301.0,2,1,1,211,At Risk
HK-48902,609,1,336.0,1,1,1,111,Lost
HK-48903,57,3,1018.0,4,2,2,422,Others
HL-150401,31,6,5607.0,5,4,5,545,Champions
HL-150402,204,4,2071.0,2,2,3,223,At Risk
HL-150403,37,4,5919.0,4,2,5,425,Others
HL-150404,44,6,12875.0,4,4,5,445,Champions
HL-50401,687,2,127.0,1,1,1,111,Lost
HL-50402,189,2,452.0,2,1,1,211,At Risk
HM-148601,10,11,4407.0,5,5,5,555,Champions
HM-148602,2,11,9940.0,5,5,5,555,Champions
HM-148603,142,5,4851.0,3,3,5,335,Potential Loyalist
HM-148604,3,10,8236.0,5,5,5,555,Champions
HM-149801,59,10,4451.0,4,5,5,455,Champions
HM-149802,41,9,5605.0,4,5,5,455,Champions
HM-149803,26,6,1926.0,5,4,3,543,Loyal Customers
HM-149804,248,4,738.0,2,2,2,222,At Risk
HM-48601,240,2,259.0,2,1,1,211,At Risk
HM-48602,35,2,784.0,4,1,2,412,Others
HM-49801,524,2,4068.0,1,1,4,114,Can't Lose Them
HM-49802,465,3,340.0,1,2,1,121,Lost
HP-148151,272,4,1045.0,2,2,2,222,At Risk
HP-148152,562,5,1756.0,1,3,3,133,At Risk
HP-148153,103,8,2529.0,3,5,3,353,Potential Loyalist
HP-148154,31,7,1991.0,5,4,3,543,Loyal Customers
HP-48151,233,2,608.0,2,1,2,212,At Risk
HP-48152,64,3,588.0,4,2,2,422,Others
HR-147701,100,4,4409.0,3,2,5,325,Others
HR-147702,80,5,3553.0,3,3,4,334,Potential Loyalist
HR-147703,42,4,1869.0,4,2,3,423,Others
HR-147704,14,5,1299.0,5,3,2,532,Potential Loyalist
HR-148301,479,6,1940.0,1,4,3,143,Can't Lose Them
HR-148302,52,4,1333.0,4,2,2,422,Others
HR-148303,392,4,1117.0,1,2,2,122,Lost
HR-148304,160,7,5251.0,2,4,5,245,Can't Lose Them
HR-47701,289,3,1833.0,2,2,3,223,At Risk
HR-47702,294,1,97.0,2,1,1,211,At Risk
HR-47703,188,4,2620.0,2,2,4,224,Can't Lose Them
HR-48301,149,1,331.0,3,1,1,311,Others
HR-48302,348,2,62.0,1,1,1,111,Lost
HW-149351,70,10,3557.0,4,5,4,454,Champions
HW-149352,35,6,4146.0,4,4,4,444,Loyal Customers
HW-149353,80,4,195.0,3,2,1,321,Others
HW-149354,118,8,9299.0,3,5,5,355,Potential Loyalist
HW-49351,57,2,443.0,4,1,1,411,Others
HW-49352,125,5,732.0,3,3,2,332,Potential Loyalist
HZ-149501,51,9,5115.0,4,5,5,455,Champions
HZ-149502,37,6,3085.0,4,4,4,444,Loyal Customers
HZ-149503,489,2,571.0,1,1,2,112,Lost
HZ-149504,36,5,887.0,4,3,2,432,Potential Loyalist
HZ-49501,598,3,2525.0,1,2,3,123,At Risk
HZ-49502,209,3,304.0,2,2,1,221,At Risk
IG-150851,14,7,4573.0,5,4,5,545,Champions
IG-150852,107,8,2899.0,3,5,4,354,Potential Loyalist
IG-150853,64,6,2169.0,4,4,3,443,Loyal Customers
IG-150854,72,4,744.0,4,2,2,422,Others
IG-50851,2,6,4148.0,5,4,4,544,Champions
IG-50852,35,6,1618.0,4,4,3,443,Loyal Customers
IL-151001,147,4,1797.0,3,2,3,323,Others
IL-151002,117,6,1333.0,3,4,2,342,Potential Loyalist
IL-151003,223,8,3630.0,2,5,4,254,Can't Lose Them
IL-151004,143,7,5040.0,3,4,5,345,Potential Loyalist
IL-51001,164,3,368.0,2,2,1,221,At Risk
IL-51002,602,4,685.0,1,2,2,122,Lost
IM-150551,512,2,362.0,1,1,1,111,Lost
IM-150552,16,7,1357.0,5,4,2,542,Loyal Customers
IM-150553,260,3,564.0,2,2,2,222,At Risk
IM-150554,410,3,2872.0,1,2,4,124,Can't Lose Them
IM-150701,213,5,2706.0,2,3,4,234,Can't Lose Them
IM-150702,41,9,7327.0,4,5,5,455,Champions
IM-150703,266,6,2891.0,2,4,4,244,Can't Lose Them
IM-150704,391,7,4931.0,1,4,5,145,Can't Lose Them
IM-50551,373,3,3118.0,1,2,4,124,Can't Lose Them
IM-50552,20,4,1207.0,5,2,2,522,Others
IM-50701,234,1,168.0,2,1,1,211,At Risk
IM-50702,51,6,1896.0,4,4,3,443,Loyal Customers
JA-159701,1,4,3780.0,5,2,4,524,Others
JA-159702,163,8,5016.0,2,5,5,255,Can't Lose Them
JA-159703,40,5,1820.0,4,3,3,433,Potential Loyalist
JA-159704,93,8,6494.0,3,5,5,355,Potential Loyalist
JA-59701,1,3,872.0,5,2,2,522,Others
JA-59702,19,4,187.0,5,2,1,521,Others
JB-154001,385,3,432.0,1,2,1,121,Lost
JB-154002,44,13,8395.0,4,5,5,455,Champions
JB-154003,93,8,2468.0,3,5,3,353,Potential Loyalist
JB-154004,8,10,1791.0,5,5,3,553,Loyal Customers
JB-159251,10,8,6083.0,5,5,5,555,Champions
JB-159252,581,3,3542.0,1,2,4,124,Can't Lose Them
JB-159253,30,5,1800.0,5,3,3,533,Potential Loyalist
JB-159254,738,3,901.0,1,2,2,122,Lost
JB-160001,185,7,6316.0,2,4,5,245,Can't Lose Them
JB-160002,97,10,9689.0,3,5,5,355,Potential Loyalist
JB-160003,2,8,5478.0,5,5,5,555,Champions
JB-160004,44,7,644.0,4,4,2,442,Loyal Customers
JB-160451,41,6,5763.0,4,4,5,445,Champions
JB-160452,694,6,2394.0,1,4,3,143,Can't Lose Them
JB-160453,1,7,3176.0,5,4,4,544,Champions
JB-160454,8,5,2518.0,5,3,3,533,Potential Loyalist
JB-54001,232,3,1666.0,2,2,3,223,At Risk
JB-54002,83,4,506.0,3,2,1,321,Others
JB-59251,23,3,351.0,5,2,1,521,Others
JB-59252,297,5,662.0,2,3,2,232,At Risk
JB-60001,218,4,786.0,2,2,2,222,At Risk
JB-60002,175,3,1098.0,2,2,2,222,At Risk
JB-60451,205,4,2058.0,2,2,3,223,At Risk
JB-60452,29,6,1178.0,5,4,2,542,Loyal Customers
JC-153401,46,9,9111.0,4,5,5,455,Champions
JC-153402,35,11,8333.0,4,5,5,455,Champions
JC-153403,374,5,322.0,1,3,1,131,At Risk
JC-153404,115,4,72.0,3,2,1,321,Others
JC-153851,85,5,1008.0,3,3,2,332,Potential Loyalist
JC-153852,55,8,6236.0,4,5,5,455,Champions
JC-153853,9,11,4676.0,5,5,5,555,Champions
JC-153854,176,1,1057.0,2,1,2,212,At Risk
JC-157751,8,6,4133.0,5,4,4,544,Champions
JC-157752,2,8,3185.0,5,5,4,554,Champions
JC-157753,451,2,495.0,1,1,1,111,Lost
JC-157754,159,9,2773.0,2,5,4,254,Can't Lose Them
JC-161051,156,6,2239.0,2,4,3,243,Can't Lose Them
JC-161052,104,10,6355.0,3,5,5,355,Potential Loyalist
JC-161053,85,7,1628.0,3,4,3,343,Potential Loyalist
JC-161054,58,5,858.0,4,3,2,432,Potential Loyalist
JC-53401,143,5,427.0,3,3,1,331,Potential Loyalist
JC-53402,772,1,178.0,1,1,1,111,Lost
JC-53851,52,5,893.0,4,3,2,432,Potential Loyalist
JC-53852,16,4,2291.0,5,2,3,523,Others
JC-57751,14,3,314.0,5,2,1,521,Others
JC-57752,65,2,1398.0,4,1,3,413,Others
JC-61051,317,1,61.0,2,1,1,211,At Risk
JC-61052,103,5,3855.0,3,3,4,334,Potential Loyalist
JD-157901,329,8,3605.0,2,5,4,254,Can't Lose Them
JD-157902,625,3,1408.0,1,2,3,123,At Risk
JD-157903,16,8,3104.0,5,5,4,554,Champions
JD-157904,118,5,2153.0,3,3,3,333,Potential Loyalist
JD-158951,82,7,2372.0,3,4,3,343,Potential Loyalist
JD-158952,7,5,3959.0,5,3,4,534,Potential Loyalist
JD-158953,27,9,2770.0,5,5,4,554,Champions
JD-158954,395,11,7609.0,1,5,5,155,Can't Lose Them
JD-160151,49,5,3410.0,4,3,4,434,Potential Loyalist
JD-160152,57,6,932.0,4,4,2,442,Loyal Customers
JD-160153,213,7,3966.0,2,4,4,244,Can't Lose Them
JD-160154,113,6,386.0,3,4,1,341,Potential Loyalist
JD-160601,223,2,1212.0,2,1,2,212,At Risk
JD-160602,70,7,3015.0,4,4,4,444,Loyal Customers
JD-160603,66,7,2760.0,4,4,4,444,Loyal Customers
JD-160604,301,3,696.0,2,2,2,222,At Risk
JD-161501,1,4,2958.0,5,2,4,524,Others
JD-161502,485,6,3075.0,1,4,4,144,Can't Lose Them
JD-161503,199,10,3425.0,2,5,4,254,Can't Lose Them
JD-161504,42,8,8829.0,4,5,5,455,Champions
JD-57901,698,2,959.0,1,1,2,112,Lost
JD-57902,300,3,362.0,2,2,1,221,At Risk
JD-58951,204,3,1435.0,2,2,3,223,At Risk
JD-58952,73,1,961.0,4,1,2,412,Others
JD-58953,3,2,375.0,5,1,1,511,Others
JD-60151,205,3,1188.0,2,2,2,222,At Risk
JD-60152,43,5,1464.0,4,3,3,433,Potential Loyalist
JD-60601,141,6,3471.0,3,4,4,344,Potential Loyalist
JD-60602,198,3,74.0,2,2,1,221,At Risk
JD-61501,467,1,1679.0,1,1,3,113,At Risk
JD-61502,22,5,3652.0,5,3,4,534,Potential Loyalist
JE-154751,201,5,2873.0,2,3,4,234,Can't Lose Them
JE-154752,36,6,1173.0,4,4,2,442,Loyal Customers
JE-154753,37,5,471.0,4,3,1,431,Potential Loyalist
JE-154754,194,6,1388.0,2,4,3,243,Can't Lose Them
JE-156101,97,11,4147.0,3,5,4,354,Potential Loyalist
JE-156102,373,3,750.0,1,2,2,122,Lost
JE-156103,43,5,540.0,4,3,1,431,Potential Loyalist
JE-156104,49,7,7757.0,4,4,5,445,Champions
JE-157151,10,12,9856.0,5,5,5,555,Champions
JE-157152,55,10,3163.0,4,5,4,454,Champions
JE-157153,50,4,556.0,4,2,2,422,Others
JE-157154,47,10,8696.0,4,5,5,455,Champions
JE-157451,190,7,3743.0,2,4,4,244,Can't Lose Them
JE-157452,33,7,2614.0,5,4,4,544,Champions
JE-157453,68,8,6511.0,4,5,5,455,Champions
JE-157454,52,13,6762.0,4,5,5,455,Champions
JE-161651,160,7,2865.0,2,4,4,244,Can't Lose Them
JE-161652,384,6,2278.0,1,4,3,143,Can't Lose Them
JE-161653,42,4,513.0,4,2,1,421,Others
JE-161654,21,3,2698.0,5,2,4,524,Others
JE-54751,194,3,179.0,2,2,1,221,At Risk
JE-54752,28,5,734.0,5,3,2,532,Potential Loyalist
JE-56101,176,4,613.0,2,2,2,222,At Risk
JE-56102,195,2,145.0,2,1,1,211,At Risk
JE-57151,87,4,107.0,3,2,1,321,Others
JE-57152,229,3,74.0,2,2,1,221,At Risk
JE-57451,826,1,499.0,1,1,1,111,Lost
JE-57452,195,6,1776.0,2,4,3,243,Can't Lose Them
JE-61651,37,6,4343.0,4,4,5,445,Champions
JE-61652,483,2,213.0,1,1,1,111,Lost
JF-151901,7,10,10692.0,5,5,5,555,Champions
JF-151902,610,7,2665.0,1,4,4,144,Can't Lose Them
JF-151903,148,4,1428.0,3,2,3,323,Others
JF-151904,66,7,2280.0,4,4,3,443,Loyal Customers
JF-152951,108,4,5696.0,3,2,5,325,Others
JF-152952,57,8,7907.0,4,5,5,455,Champions
JF-152953,92,7,5824.0,3,4,5,345,Potential Loyalist
JF-152954,226,5,955.0,2,3,2,232,At Risk
JF-153551,35,4,488.0,4,2,1,421,Others
JF-153552,14,8,3944.0,5,5,4,554,Champions
JF-153553,170,4,999.0,2,2,2,222,At Risk
JF-153554,106,6,1912.0,3,4,3,343,Potential Loyalist
JF-154151,206,5,4409.0,2,3,5,235,Can't Lose Them
JF-154152,28,6,6489.0,5,4,5,545,Champions
JF-154153,104,6,1450.0,3,4,3,343,Potential Loyalist
JF-154154,3,6,2371.0,5,4,3,543,Loyal Customers
JF-154901,13,8,3438.0,5,5,4,554,Champions
JF-154902,5,5,2761.0,5,3,4,534,Potential Loyalist
JF-154903,66,6,1953.0,4,4,3,443,Loyal Customers
JF-154904,122,11,1082.0,3,5,2,352,Potential Loyalist
JF-155651,6,5,4381.0,5,3,5,535,Potential Loyalist
JF-155652,106,12,8700.0,3,5,5,355,Potential Loyalist
JF-155653,2,4,2565.0,5,2,4,524,Others
JF-155654,55,8,4198.0,4,5,4,454,Champions
JF-51901,150,2,128.0,3,1,1,311,Others
JF-51902,328,6,3383.0,2,4,4,244,Can't Lose Them
JF-52951,64,3,681.0,4,2,2,422,Others
JF-52952,513,1,90.0,1,1,1,111,Lost
JF-52953,110,4,1664.0,3,2,3,323,Others
JF-53551,133,4,575.0,3,2,2,322,Others
JF-53552,97,5,2900.0,3,3,4,334,Potential Loyalist
JF-54151,38,6,6470.0,4,4,5,445,Champions
